1325;20957;MAIRIE DE BOULOGNE BILLANCOURT
1326;1923;MAIRIE DE BOURBON-LANCY
1327;7041;MAIRIE DE BOURG EN BRESSE
1328;23482;MAIRIE DE BOURGBARRE
1329;19344;MAIRIE DE BOUVRON
1330;20331;MAIRIE DE BREC'H
1331;22669;MAIRIE DE BRECE
1332;4881;MAIRIE DE BRINDAS
1333;22856;MAIRIE DE BRIOUDE
1334;936;MAIRIE DE BRON
1335;19477;MAIRIE DE BUSSY SAINT GEORGES
1336;13483;MAIRIE DE CALUIRE
1337;23527;MAIRIE DE CASTRES
1338;21797;MAIRIE DE CESSON SEVIGNE
1339;10576;MAIRIE DE CHAGNY
1340;23287;MAIRIE DE CHALINDREY
1341;23156;MAIRIE DE CHAMROUSSE
1342;19235;MAIRIE DE CHANGE
1343;11707;MAIRIE DE CHAPONNAY
1344;4885;MAIRIE DE CHAPONOST
1345;4886;MAIRIE DE CHARENTAY
1346;23007;MAIRIE DE CHASSENEUIL SUR BONNIEURE
1347;19494;MAIRIE DE CHATEAUBOURG
1348;23021;MAIRIE DE CH∂TEAURENARD
1349;22898;MAIRIE DE CHAZELLES
1350;19343;MAIRIE DE CHERVES RICHEMONT
1351;22896;MAIRIE DE CLAIX
1352;5066;MAIRIE DE CLERMONT FERRAND
1353;22771;MAIRIE DE COGNIN
1354;23317;MAIRIE DE COMBOURG
1355;22776;MAIRIE DE CREST
1356;902;MAIRIE DE CROLLES
1357;11792;MAIRIE DE DECINES
1358;2902;MAIRIE DE DIGOIN
1359;23753;MAIRIE DE DIJON
1360;19450;MAIRIE DE DINEAULT
1361;23346;MAIRIE DE DOMPIERRE SUR YON
1362;19176;MAIRIE DE DOUARNENEZ
1363;19481;MAIRIE DE ECURAT
1364;19317;MAIRIE DE FEGREAC
1365;22746;MAIRIE DE FIRMINY
1366;19316;MAIRIE DE FLEAC
1367;21223;MAIRIE DE FORC+
1368;20985;MAIRIE DE FOUSSIGNAC
1369;6312;MAIRIE DE GENAS
1370;19578;MAIRIE DE GENSAC LA PALLUE
1371;2774;MAIRIE DE GLEIZE
1372;22919;MAIRIE DE GOND PONTOUVRE
1373;19547;MAIRIE DE GOUSSAINVILLE
1374;23729;MAIRIE DE GRANVILLE
1375;6314;MAIRIE DE GREZIEU
1376;22605;MAIRIE DE GUêMENê-SUR-SCORFF
1377;6768;MAIRIE DE HAUTE RIVOIRE
1378;23176;MAIRIE DE JASSANS-RIOTTIER
1379;7838;MAIRIE DE JOIGNY
1380;23614;MAIRIE DE KOUIBLY
1381;23584;MAIRIE DE LA BAZOGE
1382;20947;MAIRIE DE LA BRULATTE
1383;10177;MAIRIE DE LA BUISSE
1384;22854;MAIRIE DE LA GRAND COMBE
1385;22610;MAIRIE DE LA GRAVELLE
1386;19802;MAIRIE DE LA JUBAUDIERE
1387;8684;MAIRIE DE LANCIE
1388;23632;MAIRIE DE LANCIEUX
1389;23728;MAIRIE DE LANILDUT
1390;19567;MAIRIE DE LANNILIS
1391;22802;MAIRIE DE LAVAU
1392;23767;MAIRIE DE LESNEVEN
1393;22721;MAIRIE DE LIBOURNE
1394;22820;MAIRIE DE LIERGUES
1395;18657;MAIRIE DE LIMOGES
1396;23175;MAIRIE DE LOUISFERT
1397;19525;MAIRIE DE LOUVERNE
1398;19491;MAIRIE DE LOUVIGNE DU DESERT
1399;19364;MAIRIE DE MAGNY
1400;18589;MAIRIE DE MANDELIEU LA NAPOULE
1401;23600;MAIRIE DE MANDEREN
1402;2018;MAIRIE DE MAUREPAS
1403;19413;MAIRIE DE MAYENNE
1404;23529;MAIRIE DE MERAL
1405;19245;MAIRIE DE MESLAY DU MAINE
1406;11801;MAIRIE DE METZ
1407;11873;MAIRIE DE MEYRARGUES
1408;10334;MAIRIE DE MIRIBEL
1409;23259;MAIRIE DE MONTALIEU VERCIEU
1410;20570;MAIRIE DE MONTCHAUDE
1411;19437;MAIRIE DE MONTGERMONT
1412;4979;MAIRIE DE MONTLUEL
1413;18491;MAIRIE DE MONTROND LES BAINS
1414;22927;MAIRIE DE MONTROY
1415;23761;MAIRIE DE MORANGIS
1416;23366;MAIRIE DE MORSBACH
1417;19411;MAIRIE DE MOUTHIERS SUR BOEME
1418;13548;MAIRIE DE NEYDENS
1419;3683;MAIRIE DE NICE
1420;20460;MAIRIE DE NOELLET
1421;19537;MAIRIE DE NUILLE SUR VICOIN
1422;19360;MAIRIE DE PARIS
1423;2076;MAIRIE DE PARIS/STEGC
1424;22737;MAIRIE DE PEZENAS
1425;19518;MAIRIE DE PLERGUER
1426;19376;MAIRIE DE PLESSIS GRAMMOIRE
1427;23649;MAIRIE DE PLEUMELEUC
1428;19415;MAIRIE DE PLOMODIERN
1429;6330;MAIRIE DE POISY
1430;23179;MAIRIE DE PUY GUILLAUME
1431;677;MAIRIE DE RAMNICU VALCEA
1432;19504;MAIRIE DE REIGNAC
1433;6335;MAIRIE DE REYRIEUX
1434;8588;MAIRIE DE RIVERIE
1435;22876;MAIRIE DE RIVIERES
1436;8508;MAIRIE DE ROANNE
1437;23399;MAIRIE DE ROHAN
1438;23661;MAIRIE DE ROQUEVAIRE
1439;19464;MAIRIE DE ROSNY SOUS BOIS
1440;23070;MAIRIE DE ROULLET ST ESTEPHE
1441;19475;MAIRIE DE ROUMAZIERES
1442;19474;MAIRIE DE RUFFEC
1443;18298;MAIRIE DE RUMILLY
1444;11695;MAIRIE DE RUY MONTCEAU
1445;19506;MAIRIE DE SAILLAT SUR VIENNE
1446;6989;MAIRIE DE SAIN BEL
1447;6342;MAIRIE DE SAINT BONNET DE MURE
1448;23150;MAIRIE DE SAINT DOMINEUC
1449;23292;MAIRIE DE SAINT ELOY LES MINES
1450;23083;MAIRIE DE SAINT FLOUR
1451;10263;MAIRIE DE SAINT GENEST MALIFAUX
1452;18235;MAIRIE DE SAINT GENIS POUILLY
1453;19476;MAIRIE DE SAINT GILDAS DE RHUYS
1454;19185;MAIRIE DE SAINT GRAVE
1455;22965;MAIRIE DE SAINT JEAN DE MOIRANS
1456;23381;MAIRIE DE SAINT JORIOZ
1457;23719;MAIRIE DE SAINT JUST CHALEYSSIN
1458;6828;MAIRIE DE SAINT LAURENT DE MURE
1459;19490;MAIRIE DE SAINT MALO
1460;23242;MAIRIE DE SAINT MARCELLIN
1461;19480;MAIRIE DE SAINT MARS DU DESSERT
1462;19325;MAIRIE DE SAINT NAZAIRE
1463;19505;MAIRIE DE SAINT PREUIL
1464;6820;MAIRIE DE SAINT PRIEST
1465;23556;MAIRIE DE SAINT PROJET SAINT CONSTANT
1466;13490;MAIRIE DE SAINT SIMEON DE BRESSIEUX
1467;23666;MAIRIE DE SAINT YRIEIX SUR CHARENTE
1468;23318;MAIRIE DE SAINT-JOACHIM
1469;1922;MAIRIE DE SAINTE HELENE DU LAC
1470;22855;MAIRIE DE SAINTE SIGOLENE
1471;2115;MAIRIE DE SAINTS GEOSMES
1472;970;MAIRIE DE SALAISE SUR SANNE
1473;2912;MAIRIE DE SALLANCHES
1474;9177;MAIRIE DE SAVIGNY LES BEAUNE
1475;661;MAIRIE DE SECTEUR 2/BUCAREST
1476;22586;MAIRIE DE SELONGEY
1477;19337;MAIRIE DE SEQUEDIN
1478;19462;MAIRIE DE SERS
1479;22718;MAIRIE DE SEYNOD
1480;22689;MAIRIE DE SEYSSINET PARISET
1481;19572;MAIRIE DE SILLE LE GUILLAUME
1482;11803;MAIRIE DE SOLEYMIEUX
1483;13696;MAIRIE DE SOUZY
1484;19552;MAIRIE DE ST BERTHEVIN
1485;19527;MAIRIE DE ST CYR EN PAIL
1486;23087;MAIRIE DE ST GENIS D'HIERSAC
1487;23648;MAIRIE DE ST GILDAS DE RHUYS
1488;10068;MAIRIE DE ST JEAN DE BOURNAY
1489;19341;MAIRIE DE ST JOACHIM
1490;18889;MAIRIE DE ST LAURENT DE CHAMOUSSET
1491;23188;MAIRIE DE ST MEDARD SUR ILLE
1492;21870;MAIRIE DE ST QUENTIN LES ANGES
1493;22869;MAIRIE DE TANINGES
1494;10093;MAIRIE DE TARARE
1495;21349;MAIRIE DE TILLOU
1496;6349;MAIRIE DE TOURNON
1497;6350;MAIRIE DE TREVOUX
1498;19564;MAIRIE DE VAIGES
1499;20561;MAIRIE DE VARS
1500;6353;MAIRIE DE VAULX EN VELIN
1501;19175;MAIRIE DE VERTOU
1502;2921;MAIRIE DE VICHY
1503;5103;MAIRIE DE VIENNE
1504;8630;MAIRIE DE VILLEUBANNE
1505;11776;MAIRIE DE VILLEURBANNE
1506;10186;MAIRIE DE VIRIAT
1507;21352;MAIRIE DOUZAT
1508;21617;MAIRIE DU BIGNON DU MAINE
1509;23505;MAIRIE DU GRAND BORNAND
1510;18363;MAIRIE DU HAVRE
1511;19479;MAIRIE HELLEMMES
1512;21743;MAIRIE ILE D'ARZ
1513;20375;MAIRIE LA CHAPELLE THOUARAULT
1514;19566;MAIRIE LA FOREST LANDERNEAU
1515;13473;MAIRIE LA VERPILLIERE
1516;19451;MAIRIE LE LANDREAU
1517;22873;MAIRIE LES AVENIERES
1518;19538;MAIRIE LES CHAMPS GERAUX
1519;19559;MAIRIE LOCQUIREC
1520;19517;MAIRIE MALESTROIT
1521;19534;MAIRIE MILIZAC
1522;23643;MAIRIE MONTIGNAC
1523;19495;MAIRIE PLOUGUERNEAU
1524;18875;MAIRIE SEREZIN DE LA TOUR
1525;19417;MAIRIE ST JEAN SUR MAYENNE
1526;19558;MAIRIE ST THEGONNEC
1527;22736;MAIRIE TREVOU-TREGUIGNEC
1528;20519;MAIRIE VILLEPAIL
1529;20980;MAISON D'ACCUEIL SPECIALISEE "LE FRAICHE PASQUIER"
1530;20678;MAISON DE RETRAITE DE CAULNES
1531;23654;MAISON DE RETRAITE DE LA SOULTZMATT
1532;23377;MAISON DE RETRAITE LA GACILLY
1533;19339;MAISON DE RETRAITE PAUL CHAUVIN
1534;23557;MAISON DE RETRAITE SAINT-GABRIEL
1535;22901;MAISON FAMILIALE DE PROVENCE
1536;19402;MANCHE HABITAT
1537;23158;MANDATAIRE TERRA 13
1538;23119;MANGO
1539;23553;MANOX 4
1540;23554;MANOX 5
1541;22395;MARCEAU CONSTRUCTION
1542;22926;MARCEAU ESTATE
1543;23109;MARCEL BAEY
1544;23240;MARCIANO ARCHITECTURE
1545;23203;MARNE AU BOIS AMENAGEMENT SPL
1546;22832;MARNE ET CHANTEREINE HABITAT
1547;21756;MASSYRED
1548;21489;MBS
1549;23118;MCDONALDS
1550;22780;MCE OUEST
1551;23574;MECATEAM ASSIST OPERATING ABREV MAO
1552;22818;MEDDE DIR CENTRE EST
1553;20641;MEDICA FRANCE
1554;21219;MEDUANE HABITAT
1555;22978;MELLE ALLEAU ALEXANDRA
1556;18684;MEPSO
1557;1770;MERLIN GERIN ALPES
1558;18845;METALLERIE PHILIPPE GAUTHEY
1559;17153;METROPOLE DE LYON
1560;3520;METROPOLE DE NICE COTE D'AZUR
1561;1987;METZ HABITAT TERRITOIRE
1562;1072;METZ METROPOLE
1563;3984;MGE UPS SYSTEMS SAS
1564;291;MICHELIN
1565;23064;MIKKA SARL
1566;22779;MILLENNIUM
1567;23483;MILLET & CHILOU ARCHITECTES
1568;11864;MINDEF
1569;9742;MINISTERE DE DEFENCE- UM 02523
1570;23620;MINISTERE DE L EDUCATION NATIONALE BASSAM
1571;19217;MINISTERE DE L'ECONOMIE ET DES FINANCES
1572;20201;MINISTERE DE L'INTERIEUR
1573;19515;MINISTERE DE L'INTERIEUR / PREFECTURE DE POLICE
1574;19781;MINISTERE DE LA DEFENSE
1575;4013;MINISTERE DE LA DEFENSE
1576;10244;MINISTERE DE LA DEFENSE-CEPR
1577;19324;MINISTERE DE LA JUSTICE
1578;11320;MINISTERE DES AFFAIRES ETRANGERES
1579;20151;MINISTERE DES AFFAIRES ETRANGERES
1580;23619;MINISTERE DES SPORTS ABIDJAN
1581;22864;MINISTERE ECONOMIE ET DES FINANCES HAITI
1582;2118;Ministry of Science Industry and Technology
1583;20117;MISSENARD QUINT B
1584;19716;MMA
1585;20525;MME FIQUET SOPHIE
1586;20297;MME LEVRON  -  VIVAL
1587;23445;MOET & CHANDON CHAMPAGNE
1588;23668;MON LOGIS - GROUPE PLURIAL
1589;22884;MONSIEUR BOUILLAUD
1590;23658;MONSIEUR BUIN
1591;22970;MONSIEUR COHEN
1592;23013;MONSIEUR ET MADAME DREVON
1593;23478;MONSIEUR VINCENT NIVET
1594;23498;MONSIEUR YANNICK PANSARD
1595;324;MONTUPET CHATEAUROUX
1596;20745;MORBIHANNAISE DU BATIMENT
1597;19206;MORLAIX - SALLE OMNISPORT
1598;23041;MORSES
1599;23575;MOSELIS
1600;11634;MOULINS HABITAT
1601;19014;MR ET MME FAYE STEPHANE
1602;23153;MR ET MME LE GALLO
1603;20102;MR ET MME POULAIN
1604;23379;MR FABRICE COLLET
1605;22745;MR GATIGNOL
1606;19001;MR LEVEQUE
1607;19051;MR MENON ERIC
1608;23813;MR SYLVAIN ROCHE
1609;22666;MR ZADROZYNSKI PIERRE
1610;732;MUNCIPALITE FOCSANI
1611;696;MUNICIPALITE BRAILA/UAT
1612;20478;MUTUALITEDELACHARENTE
1613;22997;NA56 - NOX AMENAGEMENT
1614;22990;NAMO - NOX AMO
1615;19225;NANTES HABITAT
1616;19678;NANTES METROPOLE
1617;23545;NATURALPHA
1618;22615;NB RENOVATION
1619;23029;NE61 - NOX ENERGIE BOURGOGNE
1620;23028;NE63 - NOX ENERGIE AUVERGNE
1621;23030;NE65 - NOX ENERGIE RHONE ALPES
1622;1023;NEOLOR
1623;22609;NEOTOA
1624;18880;NEWDEV
1625;18557;NEXIMMO 42
1626;22052;NEXITY
1627;23058;NEXITY FONCIER CONSEIL
1628;18973;NEXITY GEORGES V
1629;23104;NEXITY IMMOBILIER ENTREPRISE
1630;13556;NEXITY NSPM
1631;19501;NEXITY PROPERTY MANAGEMENT
1632;23605;NEXITY QUIMPER
1633;22757;NIDEV
1634;18393;NIEVRE AMENAGEMENT
1635;18173;NIEVRE HABITAT
1636;23288;NORMAPRIM
1637;21810;NOTRE MAISON 
1638;10270;NOVADE
1639;22316;NOVAPIERRE 1
1640;23026;NOX ENERGIE AIN
1641;23033;NOXA - NOX CLEM NANTES
1642;21106;NOZ
1643;23140;NUMIDIS
1644;19007;NUTREA
1645;23009;NUVIA STRUCTURE
1646;22985;NX29 - NOX BREST
1647;22995;NX35 - NOX RENNES
1648;22993;NX44 - NOX NANTES 1
1649;22986;NX53 - NOX LAVAL
1650;23024;NX56 -NOX INGENIERIE LORIENT
1651;22992;NX67 - NOX LORRAINE
1652;22994;NX69 - NOX RHONE ALPES
1653;23031;NX70 - NOX FRANCHE COMTE
1654;22991;NX71 - NOX BOURGOGNE
1655;23032;NX73 - NOX PACA
1656;22987;NX75 - NOX ILE DE FRANCE
1657;23797;NXN1 - NXNE BOURGOGNE
1658;23796;NXN3 - NXNE AUVERGNE 
1659;23504;NXN5 - NXNE RHONE ALPES
1660;23074;O'REA
1661;22678;OBJECTIF HORIZON
1662;18970;OCDL
1663;3942;OFFICE AUXERROIS DE L'HABITAT
1664;21315;OFFICE PUBLIC DE L'HABITAT DE LA ROCHELLE
1665;19502;OFFICE PUBLIC HABITAT DE L'ORNE
1666;21667;OGEC
1667;23603;OGEC LE LIKES
1668;19897;OGEC LYCEE SACRE-COEUR
1669;19026;OGEC NANTES ERDRE
1670;18351;OISE HABITAT
1671;23783;OKAIDI
1672;21432;ONILLON
1673;19230;OPAC DE LOIRE ATLANTIQUE
1674;19330;OPAC DE TOURS
1675;6022;OPAC DU RHONE
1676;20472;OPAC EMERAUDE HABITATION
1677;23067;OPACSUD
1678;22897;OPH 37 DU VAL TOURAINE
1679;23138;OPH 53 - MAYENNE HABITAT
1680;22694;OPH 64
1681;22977;OPH 69 EST METROPOLE HABITAT
1682;19151;OPH 77
1683;19215;OPH DE L'ANGOUMOIS
1684;19453;OPH FIRMINY
1685;23466;OPH VAR HABITAT
1686;11643;OPHIS
1687;19309;OPHLM DE NANTERRE
1688;19549;ORANGE
1689;23599;ORANGE 
1690;23705;ORANGE 33
1691;16027;ORANGE METZ
1692;23245;ORFEO
1693;5368;ORT ITALIA SRL
1694;9263;ORVITIS - OFFICE PUBLIC DE L'HABITAT 21
1695;19353;OSICA
1696;22707;OUTSIGN ARCHITECTURE
1697;23784;OXYBUL EVEIL & JEUX
1698;18708;OXYMETAL SUD EST
1699;23766;P&LS
1700;21730;PACAULT
1701;23050;PACT PARIS-HAUTS DE SEINE
1702;23266;PANAFRANCE
1703;22915;PANORAMA CASH
1704;19205;PARC NATUREL REGIONALE DE BRIERE
1705;22245;PAREF SA
1706;19298;PARIS HABITAT
1707;21689;PARKER HANNIFIN MANUFACTURING FRANCE
1708;10777;PARTICULIERS DIVERS
1709;22500;PATRIMMO COMMERCE
1710;19123;PATRIMMO COMMERCE
1711;22369;PATRIMONIA ST DENIS C/O TELMMA
1712;22580;PAYS DE GRASSE COMMUNAUTE AGGLOMERATION
1713;23145;PAYS DE GRASSE DEVELOPPEMENT
1714;22573;PBI PACA
1715;13;PBTP
1716;21;PCA
1717;20078;PERFORMANCE PROMOTION
1718;10139;PERILLAT TP
1719;23034;PEROT
1720;22942;PERRET FêLIX ARCHITECTE
1721;4954;PERRIER TP
1722;20997;PERSONNIC
1723;23617;PETROCI
1724;22909;PHILIPPE HENOCQ ARCHITECTE
1725;22754;PIERRE & VACANCES
1726;21305;PIERRE PROMOTION
1727;6771;PINGUELY HAULOTTE
1728;19058;PINTO
1729;22514;PITCH PROMOTION
1730;22005;PLANCON
1731;23331;PLANET FIT SARL
1732;19140;PLAST ARCHITECTURE
1733;18788;PLECSA
1734;21471;PLMP
1735;545;PNEU LAURENT SNC
1736;18178;POLE AZUR PROVENCE
1737;20286;POLE EMPLOI BRETAGNE
1738;22629;POLE EMPLOI CINETIC
1739;21952;POLIMMO
1740;23425;PORT AUTONOME DE STRASBOURG
1741;19004;PORTALIS IMMOBILIER
1742;23807;PORTZAMPARC  - SOCIETE DE BOURSE
1743;3160;POSTE IMMO
1744;18749;POSTE ROUEN
1745;19273;PREFECTURE DE LA CHARENTE
1746;23206;PREFECTURE DE LA CHARENTE MARITIME
1747;20600;PREFECTURE DE LA MANCHE
1748;3194;PREFECTURE DE POLICE
1749;22648;PRêFECTURE DES HAUTS DE SEINE
1750;19315;PREFECTURE DU CALVADOS
1751;19347;PREFECTURE DU FINISTERE
1752;22468;PREIM DEFENSE
1753;19767;PRIMA CONSTRUCTION SAS
1754;21119;PRO DEVELOPPEMENT
1755;9157;PROCME
1756;5359;PROFIL FRANCE
1757;22815;PROJEDIS
1758;23375;PROMOLOGIS
1759;21532;PROMOTION IMMOBILIERE
1760;21951;PROMOVAL
1761;22204;PROTHIN SAS
1762;22571;PROVENCE GOUDRONNAGE
1763;20695;PSLGROUP
1764;20097;PUBLIEMBAL
1765;22665;PUY DU FOU
1766;23543;QUADRAN
1767;1465;QUALICONSULT
1768;19177;QUILLE CONSTRUCTION
1769;19029;QUIMPER COMMUNAUTE
1770;23788;RATP
1771;18238;RAZEL BEC
1772;56;RECTORAT DE DIJON
1773;22045;RECTORAT DE L'ACADEMIE DE RENNES
1774;22260;REDEVCO FRANCE SERVICES
1775;23216;REDMAN
1776;23101;REDMAN
1777;23205;REDMANN ASSET DEVELOPPEMENT
1778;2173;REGIE ANC PUISAYE-FORTERRE
1779;22954;REGIE AUTONOME DE PORT CAMARGUE
1780;4293;REGIE D'IMMEUBLES NEYRAT
1781;18800;REGIE DES REMONTEES MECANIQUES DE LANS EN VERCORS
1782;23633;REGIE DES SAISIES
1783;18793;REGIE MONTGENEVRE
1784;6091;REGIE NEYRAT
1785;3946;REGILAIT
1786;5394;REGION ALSACE
1787;23786;REGION AQUITAINE LIMOUSIN POITOU CHARENTE
1788;19257;REGION AQUITAINE LIMOUSIN POITOU-CHARENTES
1789;19221;REGION BRETAGNE
1790;22921;REGION BRETAGNE - RENNES
1791;2708;REGION DE FRANCHE COMTE
1792;19326;REGION DES PAYS DE LA LOIRE
1793;18096;REGION LORRAINE
1794;23572;REIMS HABITAT CHAMPAGNE ARDENNE
1795;19522;REIMS METROPOLE
1796;19792;REN INVESTISSEMENT
1797;9740;REN INVESTISSEMENTS
1798;23241;RENAUD DISTRIBUTION
1799;3018;RENAULT / LE PLESSIS ROBINSON
1800;18055;RENAULT COMMERCIAL ROUMANIE
1801;64;RENAULT FLINS
1802;61;RENAULT GUYANCOURT 78
1803;13939;RENAULT NISSAN
1804;4354;RENAULT NISSAN GUYANCOURT
1805;9073;RENAULT SA
1806;2317;RENAULT SAS RUEIL
1807;632;RENAULT TECHNOLOGIE ROMANIA
1808;6183;RENAULT TECHNOLOGIE ROUMANIE
1809;3045;RENAULT TECHNOLOGIE ROUMANIE
1810;1120;RENAULT TRUCKS
1811;23684;RENAULT TRUCKS DEFENSE
1812;1158;RENAULT VILLIERS ST FREDERIC
1813;19237;RENNES - MINISTERE JUSTICE
1814;13662;RENNES METROPOLE
1815;23198;RESEAU CANOPE
1816;23396;RESEAU CANOPE - SITE DE CAEN
1817;4649;RESEAU FERRE DE FRANCE
1818;11722;RESEAU FERRE DE FRANCE
1819;18547;RêSEAU FERRê DE FRANCE
1820;20852;RESIDENCES DE L ORLEANNAIS
1821;19300;RESIDENCES SOCIALES DE FRANCE
1822;23059;REUZEAU KARINE MAGASIN VIVAL
1823;22859;RIBEIRO CONSTRUCTION
1824;23212;RISOUL LABELLEMONTAGNE
1825;22730;RIVE DROITE SERVICES
1826;21884;RIVOALLAN
1827;19301;RIVP
1828;4903;ROGER MARTIN
1829;21825;ROUAULT FINANCES
1830;22506;ROUX COMBALUZIER SCHINDLER, SA
1831;7862;RTE CDI LILLE
1832;9127;RTE CDI LYON
1833;7860;RTE CDI MARSEILLE
1834;5973;RTE CDI NANCY
1835;7837;RTE CDI NANTES
1836;7857;RTE CDI PARIS
1837;7851;RTE CDI TOULOUSE
1838;7742;RTE GENERIQUE GIV CX630C4006
1839;7780;RTE GENERIQUE GIV CX631C4012
1840;9283;RTE GENERIQUE GIV CX632C4011
1841;2178;RTE GENERIQUE MCEL CX512T4003
1842;5965;RTE GENERIQUE MCELA CX519C4018
1843;7790;RTE GMR FOREZ VELAY
1844;5968;RTE GMR LYONNAIS
1845;7854;RTE GMR SAVOIE
1846;18631;RTE PARIS LA DEFENSE
1847;569;RTE RESEAUX DE TRANSPORT D'ELECTRICITE
1848;12824;S A S M
1849;23207;S.A. GAN ASSURANCES - TOUR DE BRETAGNE
1850;22598;S.C.I. DU CREDIT COOPERATIVE
1851;19574;S.I.A.E.P DE LA REGION DE LOUVERNE
1852;22999;S.P.I. 
1853;18195;S.T.O.R SOCIETE DES TELEPHERIQUES
1854;21429;S2I IMOCIA
1855;19286;SA HARMONIE HABITAT
1856;19242;SA HLM LE FOYER (16)
1857;22604;SA LES THERMES DE SAUJON
1858;18630;SA PARC DU FUTUROSCOPE
1859;23202;SA PLEYNEY
1860;18637;SA REGIONALE D'HLM
1861;20882;SA SODIBA
1862;21475;SA SODIREC
1863;23616;SAAD
1864;19400;SADIV
1865;21460;SAEBI
1866;23201;SAEM SPORTS ET TOURISME
1867;23731;SAEML SCIENTIPOLE AMENAGEMENT
1868;19222;SAEML TERRITOIRES CHARENTES
1869;19561;SAFI
1870;18104;SAFRAN
1871;23264;SAFRAN - SNECMA
1872;23798;SAG VIGILEC SAS
1873;21035;SAGEM DEFENSE SECURITE
1874;18791;SAGETS
1875;23779;SAGUENAY
1876;22945;SAINT JEAN
1877;19507;SAINT JUNIEN HABITAT OFFICE PUBLIC
1878;21453;SAINT-JEAN COMMUNAUTE
1879;19362;SAMO GROUPE SNI
1880;18724;SAN OUEST PROVENCE
1881;11850;SANEF
1882;21126;SANT ANGELO
1883;19610;SANTERNE MAYENNE
1884;23579;SANUELEC
1885;979;SAPN
1886;1929;SARA
1887;1183;SAREL - SAS
1888;23701;SARETEC
1889;18784;SARETEC FRANCE
1890;22056;SARIA GESTION
1891;23120;SARIA INDUSTRIES FRANCE
1892;23047;SARL  MANOX 3
1893;21974;SARL ABG
1894;19018;SARL ABOUD AMOR & FILS
1895;23374;SARL AOC
1896;23699;SARL ARELEC
1897;23324;SARL DOYEN
1898;22971;SARL ECK
1899;19048;SARL FAMILLE LOIRAT ASSOCIES
1900;20992;SARL FLONI
1901;22871;SARL G.N.S.
1902;23514;SARL HENRI SYLVIE SPAR
1903;23343;SARL HIPPIE CHIC
1904;23454;SARL HOTEL AFRICANA
1905;22617;SARL JONAKEN
1906;23248;SARL LA TOURVILLAISE
1907;20927;SARL LANVAUDANAISE
1908;20326;SARL LDM
1909;23461;SARL LE GOURVILY
1910;18989;SARL LES VOYAGEURS DE L'OUEST
1911;20676;SARL MAUDET
1912;21886;SARL NORMAND
1913;22092;SARL NOX
1914;22751;SARL PASSION VELO
1915;21958;SARL R2AE
1916;22769;SARL SEMAIV
1917;18998;SARL SRP
1918;23610;SARL SUPERETTE DE RECOUVRANCE
1919;22712;SARL TORRES
1920;23193;SARL UJAC
1921;23756;SARL UJB
1922;20629;SARL VALTOM
1923;23243;SARREGUEMINES CONFLUENCES HABITAT
1924;19440;SARTHE HABITAT
1925;22734;SAS ANGDIS
1926;21872;SAS BBR
1927;11791;SAS CARREFOUR PROPERTY
1928;22852;SAS CBR
1929;21981;SAS GRESTRA
1930;19881;SAS GROUPE LB
1931;21899;SAS GUERIF
1932;20571;SAS GUILLAUME QUELAIS
1933;23223;SAS IMMO KOUTIO
1934;21146;SAS LE FOLL TP
1935;22837;SAS LES CONSTRUCTIONS GHIZZO
1936;21736;SAS MARCEAU CONSTRUCTION
1937;21102;SAS MDF
1938;20311;SAS PROTEC
1939;23378;SAS SADEF
1940;23711;SAS SAINTE  BARBE 
1941;23596;SAS SAVOIE
1942;21439;SAS SERC
1943;23680;SAS SHEMA / FONCINVESTIS
1944;22024;SAS STO
1945;23339;SAS SWEETHOUSE - ALAN LE MAO
1946;22808;SAS TRENTE ORMEAUX DISTRIBUTION
1947;19407;SAT
1948;19224;SAUMUR LOIRE HABITAT
1949;13500;SAVILLS
1950;797;SAVOIE TECHNOLAC
1951;22874;SBME SA 
1952;21741;SCA OUTRE RADE SANTE
1953;20856;SCA VERTIGO
1954;22795;SCBM
1955;21955;SCCV ARENA
1956;19135;SCCV CAP EMERAUDE PROMOTION
1957;19136;SCCV CAP EMERAUDE SERVICES
1958;19015;SCCV DINASTY
1959;20866;SCCV DU "MAINE GEOFFROY"
1960;21006;SCCV DU GARLODIC
1961;22682;SCCV HAMEAU DES FOUGERES
1962;22037;SCCV L'AGORA
1963;21212;SCCV LA CHAPELLE SUR ERDRE ECODYS
1964;20450;SCCV LA COURROUZE D09
1965;19124;SCCV LA LANDE BOURNE
1966;19762;SCCV LES PLATANES
1967;19111;SCCV MANOX 1
1968;22068;SCCV MANOX 2
1969;23035;SCCV NANTES
1970;22051;SCCV O'RIZON
1971;23790;SCCV REGATA
1972;22825;SCCV SAINT HERBLAIN DEVELOPPEMENT
1973;21733;SCCV SOPPIM PAYS DE LOIRE
1974;19097;SCCV SYNERGIA
1975;19690;SCCV TERTIAIRE LA COURROUZE
1976;19134;SCCV VDC3
1977;3732;SCHNEIDER
1978;1743;SCHNEIDER AUTOMATION SAS
1979;8902;SCHNEIDER ELECTRIC FRANCE
1980;1755;SCHNEIDER ELECTRIC INDUSTRIES SAS
1981;105;SCHNEIDER ELECTRIC SA
1982;22907;SCHNEIDER ELECTRIC SFCME
1983;1901;SCHNEIDER ELECTRIC-LONGVIC
1984;1263;SCHOTT
1985;19000;SCI  ESPACE SANTE ST JEAN DE SOUDAIN
1986;21725;SCI 333
